 25831029	2014-09-02 16:26:02	1	0	0	0
 25831029	2014-09-02 16:32:52	1	0	0	0
 25831029	2014-09-02 16:33:11	1	0	0	0
 25831029	2014-09-02 16:33:15	1	0	0	0
 25831029	2014-09-02 16:46:06	1	0	0	0
 25831029	2014-09-02 16:54:09	1	0	0	0
 25831029	2014-09-02 17:45:50	1	0	0	0
 
